"editorial_status","batch","external_id","category","page_url","video_title","prompt","current_video_description","current_topic","poster_url","video_url","duration_seconds","publication_date","proposed_video_description","editorial_notes"
"accepted","batch-024","9225","B","https://prawkonaraz.pl/pytanie/9225/czy-w-przedstawionej-sytuacji-wyprzedzanie-jest-dozwolone","Film do pytania 9225: Czy w przedstawionej sytuacji wyprzedzanie jest dozwolone?","Czy w przedstawionej sytuacji wyprzedzanie jest dozwolone?","Nagranie przypisane do pytania 9225 dla kategorii B przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji wyprzedzanie jest dozwolone.","ocena, czy w przedstawionej sytuacji wyprzedzanie jest dozwolone","https://prawkonaraz.pl/storage-bulk/media/questions/b/9225/image/poster.ff988bb7494e.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9225/video/full.e343e4cb1a95.mp4","7","2026-04-09T02:23:14+02:00","Szeroka droga z ciężarówką na prawym pasie i zabudową usługową przy jezdni pokazuje sytuację wyprzedzania w ruchu miejskim. Materiał akcentuje pasy, odstęp oraz widoczność dalszego odcinka.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9234","B","https://prawkonaraz.pl/pytanie/9234/czy-cofanie-na-droge-dwukierunkowa-jest-zabronione","Film do pytania 9234: Czy cofanie na drogę dwukierunkową jest zabronione?","Czy cofanie na drogę dwukierunkową jest zabronione?","Klip wideo dla pytania 9234 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy cofanie na drogę dwukierunkową jest zabronione.","ocena, czy cofanie na drogę dwukierunkową jest zabronione","https://prawkonaraz.pl/storage-bulk/media/questions/b/9234/image/poster.2ffa23089727.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9234/video/full.d397d21c6e05.mp4","8","2026-04-09T02:23:14+02:00","Wąski brukowany odcinek między kamienicami i murem pokazuje manewrowanie w ograniczonej przestrzeni. Kadr pomaga ocenić szerokość jezdni, otoczenie budynków oraz kierunek możliwego cofania.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9254","B","https://prawkonaraz.pl/pytanie/9254/czy-w-przedstawionej-sytuacji-podczas-omijania-pojazdu-musisz-zachowac-ostroznosc-i-liczyc-sie-ze-ktos-zza-autobusu-wybiegnie-na-jezdnie","Film do pytania 9254: Czy w przedstawionej sytuacji podczas omijania pojazdu musisz zachować ostrożność i licz...","Czy w przedstawionej sytuacji podczas omijania pojazdu musisz zachować ostrożność i liczyć się, że ktoś zza autobusu wybiegnie na jezdnie?","Materiał wideo do pytania 9254 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji podczas omijania pojazdu musisz zachować ostrożność i liczyć się, że ktoś zza autobusu wybieg...","ocena, czy w przedstawionej sytuacji podczas omijania pojazdu musisz zachować ostrożność i liczyć się, że ktoś zza autobusu wybieg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9254/image/poster.09cfd9d0fec7.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9254/video/full.b689029d8fdb.mp4","8","2026-04-09T02:23:14+02:00","Ulica z drzewami, przejściem dla pieszych i zabudową po bokach pokazuje omijanie pojazdu w miejscu o ograniczonej widoczności. Ujęcie kieruje uwagę na pobocze, chodnik oraz możliwy ruch pieszych.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9255","B","https://prawkonaraz.pl/pytanie/9255/czy-w-przedstawionej-sytuacji-wolno-ci-uzyc-sygnalu-dzwiekowego-aby-ponaglic-stojace-pojazdy","Film do pytania 9255: Czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić stojące po...","Czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić stojące pojazdy?","Wideo powiązane z pytaniem 9255 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić stojące pojazdy.","ocena, czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić stojące pojazdy","https://prawkonaraz.pl/storage-bulk/media/questions/b/9255/image/poster.0e5065d2738d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9255/video/full.7d09ae386438.mp4","8","2026-04-09T02:23:14+02:00","Słoneczna droga wśród domów i otwartej przestrzeni pokazuje dojazd do wolniej poruszających się pojazdów. Materiał skupia uwagę na płynności ruchu, odległości i spokojnej ocenie sytuacji przed maską.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9261","B","https://prawkonaraz.pl/pytanie/9261/czy-w-przedstawionej-sytuacji-wolno-ci-uzyc-sygnalu-dzwiekowego-aby-ponaglic-kierujacego-rowerem","Film do pytania 9261: Czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić kierująceg...","Czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić kierującego rowerem?","Wideo powiązane z pytaniem 9261 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić kierującego rowerem.","ocena, czy w przedstawionej sytuacji wolno Ci użyć sygnału dźwiękowego, aby ponaglić kierującego rowerem","https://prawkonaraz.pl/storage-bulk/media/questions/b/9261/image/poster.44f1bd6af6b5.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9261/video/full.f64fc01fc58f.mp4","7","2026-04-09T02:23:14+02:00","Osiedlowa ulica z rowerzystą przy prawej krawędzi i chodnikiem obok pokazuje relację pojazdu z niechronionym uczestnikiem ruchu. Kadr akcentuje odstęp, pobocze oraz widoczność wzdłuż drogi.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9306","B","https://prawkonaraz.pl/pytanie/9306/czy-w-przedstawionej-sytuacji-zachowanie-szczegolnej-ostroznosc-jest-wymagane","Film do pytania 9306: Czy w przedstawionej sytuacji zachowanie szczególnej ostrożność jest wymagane?","Czy w przedstawionej sytuacji zachowanie szczególnej ostrożność jest wymagane?","Film przy pytaniu 9306 dla kategorii B prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w przedstawionej sytuacji zachowanie szczególnej ostrożność jest wymagane.","ocena, czy w przedstawionej sytuacji zachowanie szczególnej ostrożność jest wymagane","https://prawkonaraz.pl/storage-bulk/media/questions/b/9306/image/poster.64a6dedfdd2d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9306/video/full.efd6b6e1a229.mp4","8","2026-04-09T02:23:14+02:00","Wąska ulica z domami, samochodami przy krawędzi i niskim słońcem pokazuje przejazd przez spokojną zabudowę. Ujęcie pomaga wychwycić ograniczoną szerokość jezdni oraz możliwe przeszkody przy poboczu.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9310","B","https://prawkonaraz.pl/pytanie/9310/czy-w-przedstawionej-sytuacji-za-widocznym-znakiem-ostrzegawczym-musisz-zachowac-szczegolna-ostroznosc","Film do pytania 9310: Czy w przedstawionej sytuacji za widocznym znakiem ostrzegawczym musisz zachować szczegó...","Czy w przedstawionej sytuacji za widocznym znakiem ostrzegawczym musisz zachować szczególną ostrożność?","Materiał wideo do pytania 9310 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji za widocznym znakiem ostrzegawczym musisz zachować szczególną ostrożność.","ocena, czy w przedstawionej sytuacji za widocznym znakiem ostrzegawczym musisz zachować szczególną ostrożność","https://prawkonaraz.pl/storage-bulk/media/questions/b/9310/image/poster.25a9ba84cd10.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9310/video/full.eb21e5d27ff8.mp4","8","2026-04-09T02:23:14+02:00","Otwarty odcinek drogi z widocznym znakiem ostrzegawczym i rozległym poboczem pokazuje zbliżanie się do miejsca, gdzie liczy się uważna obserwacja. Kadr akcentuje znak, horyzont i zmianę charakteru trasy.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9330","B","https://prawkonaraz.pl/pytanie/9330/czy-w-przedstawionej-sytuacji-sygnal-zielony-zwalnia-cie-z-koniecznosci-zachowania-szczegolnej-ostroznosci-na-przejsciu-dla-pieszych","Film do pytania 9330: Czy w przedstawionej sytuacji sygnał zielony zwalnia Cię z konieczności zachowania szcze...","Czy w przedstawionej sytuacji sygnał zielony zwalnia Cię z konieczności zachowania szczególnej ostrożności na przejściu dla pieszych?","Klip wideo dla pytania 9330 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w przedstawionej sytuacji sygnał zielony zwalnia Cię z konieczności zachowania szczególnej ostrożności na przejściu...","ocena, czy w przedstawionej sytuacji sygnał zielony zwalnia Cię z konieczności zachowania szczególnej ostrożności na przejściu","https://prawkonaraz.pl/storage-bulk/media/questions/b/9330/image/poster.176227d36963.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9330/video/full.b2d335a20012.mp4","7","2026-04-09T02:23:14+02:00","Ulica przy ekranach akustycznych i przejściu dla pieszych pokazuje przejazd przez miejsce sterowane sygnalizacją. Materiał kieruje uwagę na światła, oznaczenia poziome oraz przestrzeń przy chodniku.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9347","B","https://prawkonaraz.pl/pytanie/9347/czy-zblizajac-sie-do-drogi-dla-rowerow-musisz-zawsze-sie-zatrzymac","Film do pytania 9347: Czy zbliżając się do drogi dla rowerów musisz zawsze się zatrzymać?","Czy zbliżając się do drogi dla rowerów musisz zawsze się zatrzymać?","Klip wideo dla pytania 9347 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy zbliżając się do drogi dla rowerów musisz zawsze się zatrzymać.","ocena, czy zbliżając się do drogi dla rowerów musisz zawsze się zatrzymać","https://prawkonaraz.pl/storage-bulk/media/questions/b/9347/image/poster.77791c6346d6.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9347/video/full.e26c6fb5880b.mp4","8","2026-04-09T02:23:14+02:00","Miejska ulica z czerwonym pasem dla rowerów, sygnalizacją i pojazdami przed kamerą pokazuje zbliżanie się do infrastruktury rowerowej. Ujęcie akcentuje tor jazdy auta, pas rowerowy oraz skrzyżowanie.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9352","B","https://prawkonaraz.pl/pytanie/9352/czy-na-kazdym-skrzyzowaniu-wyprzedzanie-rowerzysty-jest-zawsze-zabronione","Film do pytania 9352: Czy na każdym skrzyżowaniu wyprzedzanie rowerzysty jest zawsze zabronione?","Czy na każdym skrzyżowaniu wyprzedzanie rowerzysty jest zawsze zabronione?","Wideo powiązane z pytaniem 9352 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy na każdym skrzyżowaniu wyprzedzanie rowerzysty jest zawsze zabronione.","ocena, czy na każdym skrzyżowaniu wyprzedzanie rowerzysty jest zawsze zabronione","https://prawkonaraz.pl/storage-bulk/media/questions/b/9352/image/poster.10675d9d5b0c.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9352/video/full.aa3049430f74.mp4","8","2026-04-09T02:23:14+02:00","Skrzyżowanie z widoczną drogą dla rowerów, znakami i niską zabudową pokazuje relację samochodu z ruchem rowerowym. Kadr pomaga rozpoznać wlot, ciąg rowerowy i przestrzeń do bezpiecznego przejazdu.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9360","B","https://prawkonaraz.pl/pytanie/9360/czy-w-przedstawionej-sytuacji-widzisz-konczacy-sie-pas-ruchu-dla-rowerzystow","Film do pytania 9360: Czy w przedstawionej sytuacji widzisz kończący się pas ruchu dla rowerzystów?","Czy w przedstawionej sytuacji widzisz kończący się pas ruchu dla rowerzystów?","Wideo powiązane z pytaniem 9360 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji widzisz kończący się pas ruchu dla rowerzystów.","ocena, czy w przedstawionej sytuacji widzisz kończący się pas ruchu dla rowerzystów","https://prawkonaraz.pl/storage-bulk/media/questions/b/9360/image/poster.5c33d4b473e0.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9360/video/full.9961c41e971a.mp4","9","2026-04-09T02:23:14+02:00","Rozległe miejskie skrzyżowanie z sygnalizacją, czerwonym pasem i pojazdami na sąsiednich torach jazdy pokazuje układ pasów dla aut i rowerów. Ujęcie skupia uwagę na oznaczeniach oraz zaniku pasa.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9362","B","https://prawkonaraz.pl/pytanie/9362/czy-widoczny-znak-ostrzega-cie-ze-zblizasz-sie-do-przejazdu-przez-tory-tramwajowe","Film do pytania 9362: Czy widoczny znak ostrzega Cię, że zbliżasz się do przejazdu przez tory tramwajowe?","Czy widoczny znak ostrzega Cię, że zbliżasz się do przejazdu przez tory tramwajowe?","Wideo powiązane z pytaniem 9362 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy widoczny znak ostrzega Cię, że zbliżasz się do przejazdu przez tory tramwajowe.","ocena, czy widoczny znak ostrzega Cię, że zbliżasz się do przejazdu przez tory tramwajowe","https://prawkonaraz.pl/storage-bulk/media/questions/b/9362/image/poster.c5274ae26169.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9362/video/full.533e9de40a44.mp4","6","2026-04-09T02:23:14+02:00","Skrzyżowanie z szeroką jezdnią, torowiskiem i znakami ostrzegawczymi pokazuje dojazd do miejsca przecinania ruchu szynowego. Materiał akcentuje oznakowanie, sygnalizację i widoczność poprzecznego toru.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9365","B","https://prawkonaraz.pl/pytanie/9365/czy-w-przedstawionej-sytuacji-wolno-ci-sie-zatrzymac-przy-krawezniku-przed-znakiem","Film do pytania 9365: Czy w przedstawionej sytuacji wolno Ci się zatrzymać przy krawężniku przed znakiem?","Czy w przedstawionej sytuacji wolno Ci się zatrzymać przy krawężniku przed znakiem?","Materiał wideo do pytania 9365 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji wolno Ci się zatrzymać przy krawężniku przed znakiem.","ocena, czy w przedstawionej sytuacji wolno Ci się zatrzymać przy krawężniku przed znakiem","https://prawkonaraz.pl/storage-bulk/media/questions/b/9365/image/poster.002ad2e01ed6.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9365/video/full.8c46ac4eff7e.mp4","7","2026-04-09T02:23:14+02:00","Ulica przy zakładzie i wysokim słupie ze znakiem pokazuje postój w rejonie wjazdu oraz chodnika. Kadr pomaga ocenić położenie pojazdu względem krawężnika, bramy i oznakowania pionowego.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9366","B","https://prawkonaraz.pl/pytanie/9366/czy-w-przedstawionej-sytuacji-wolno-ci-sie-zatrzymac-na-chodniku-przed-znakiem","Film do pytania 9366: Czy w przedstawionej sytuacji wolno Ci się zatrzymać na chodniku przed znakiem?","Czy w przedstawionej sytuacji wolno Ci się zatrzymać na chodniku przed znakiem?","Nagranie przypisane do pytania 9366 dla kategorii B przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji wolno Ci się zatrzymać na chodniku przed znakiem.","ocena, czy w przedstawionej sytuacji wolno Ci się zatrzymać na chodniku przed znakiem","https://prawkonaraz.pl/storage-bulk/media/questions/b/9366/image/poster.002ad2e01ed6.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9366/video/full.8c46ac4eff7e.mp4","7","2026-04-09T02:23:14+02:00","Podobny odcinek przy hali, chodniku i znaku ustawionym na słupie pokazuje przestrzeń do zatrzymania po prawej stronie. Ujęcie akcentuje relację auta z chodnikiem, bramą oraz linią zabudowy.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9371","B","https://prawkonaraz.pl/pytanie/9371/czy-w-przedstawionej-sytuacji-wolno-ci-jechac-na-wprost-przez-skrzyzowanie","Film do pytania 9371: Czy w przedstawionej sytuacji wolno Ci jechać na wprost przez skrzyżowanie?","Czy w przedstawionej sytuacji wolno Ci jechać na wprost przez skrzyżowanie?","Klip wideo dla pytania 9371 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w przedstawionej sytuacji wolno Ci jechać na wprost przez skrzyżowanie.","ocena, czy w przedstawionej sytuacji wolno Ci jechać na wprost przez skrzyżowanie","https://prawkonaraz.pl/storage-bulk/media/questions/b/9371/image/poster.fef4dd729dee.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9371/video/full.66570f5b4dbe.mp4","9","2026-04-09T02:23:14+02:00","Wąska droga między budynkami z wyjazdem na skrzyżowanie pokazuje wybór kierunku jazdy w ciasnej zabudowie. Materiał kieruje uwagę na znaki, boczne wloty i ograniczoną widoczność za narożnikiem.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9372","B","https://prawkonaraz.pl/pytanie/9372/czy-w-przedstawionej-sytuacji-za-widocznym-znakiem-wolno-ci-zatrzymac-sie-kolami-jednego-boku-na-chodniku","Film do pytania 9372: Czy w przedstawionej sytuacji za widocznym znakiem wolno Ci zatrzymać się kołami jednego...","Czy w przedstawionej sytuacji za widocznym znakiem wolno Ci zatrzymać się kołami jednego boku na chodniku?","Klip wideo dla pytania 9372 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w przedstawionej sytuacji za widocznym znakiem wolno Ci zatrzymać się kołami jednego boku na chodniku.","ocena, czy w przedstawionej sytuacji za widocznym znakiem wolno Ci zatrzymać się kołami jednego boku na chodniku","https://prawkonaraz.pl/storage-bulk/media/questions/b/9372/image/poster.6499e1cd28ba.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9372/video/full.f5ce870fd142.mp4","9","2026-04-09T02:23:14+02:00","Fragment osiedlowej ulicy z zielonym ogrodzeniem, drzewami i chodnikiem po prawej stronie pokazuje miejsce związane z postojem przy krawędzi. Kadr akcentuje oznakowanie oraz pozycję auta.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9375","B","https://prawkonaraz.pl/pytanie/9375/czy-w-przedstawionej-sytuacji-wolno-ci-zatrzymac-pojazd-kolami-jednego-boku-na-drodze-dla-rowerow","Film do pytania 9375: Czy w przedstawionej sytuacji wolno Ci zatrzymać pojazd kołami jednego boku na drodze dl...","Czy w przedstawionej sytuacji wolno Ci zatrzymać pojazd kołami jednego boku na drodze dla rowerów?","Wideo powiązane z pytaniem 9375 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji wolno Ci zatrzymać pojazd kołami jednego boku na drodze dla rowerów.","ocena, czy w przedstawionej sytuacji wolno Ci zatrzymać pojazd kołami jednego boku na drodze dla rowerów","https://prawkonaraz.pl/storage-bulk/media/questions/b/9375/image/poster.e070b35088ad.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9375/video/full.533c4be22451.mp4","9","2026-04-09T02:23:14+02:00","Droga wśród drzew z wydzieloną infrastrukturą rowerową i poboczem pokazuje sytuację postoju przy prawej krawędzi. Ujęcie pomaga odróżnić jezdnię, chodnik oraz pas przeznaczony dla rowerów.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9376","B","https://prawkonaraz.pl/pytanie/9376/czy-widoczny-w-przedstawionej-sytuacji-znak-oznacza-zakaz-ruchu-pojazdow-ktorych-wysokosc-rowniez-z-ladunkiem-jest-wieksza-od-31-metra","Film do pytania 9376: Czy widoczny w przedstawionej sytuacji znak oznacza zakaz ruchu pojazdów, których wysoko...","Czy widoczny w przedstawionej sytuacji znak oznacza zakaz ruchu pojazdów, których wysokość (również z ładunkiem) jest większa od 3,1 metra?","Materiał wideo do pytania 9376 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy widoczny w przedstawionej sytuacji znak oznacza zakaz ruchu pojazdów, których wysokość (również z ładunkiem) jest więks...","ocena, czy widoczny w przedstawionej sytuacji znak oznacza zakaz ruchu pojazdów, których wysokość (również z ładunkiem) jest więks","https://prawkonaraz.pl/storage-bulk/media/questions/b/9376/image/poster.bab4690b2950.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9376/video/full.e9863a52733a.mp4","8","2026-04-09T02:23:14+02:00","Rejon obiektu handlowego z szeroką jezdnią, dużym budynkiem i znakiem ograniczenia wysokości pokazuje wjazd dla pojazdów o różnych gabarytach. Materiał akcentuje tablicę, pas ruchu i otoczenie.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9377","B","https://prawkonaraz.pl/pytanie/9377/czy-znak-zakazu-umieszczony-pod-znakiem-obszar-zabudowany-oznacza-ze-zakaz-obowiazuje-na-calym-obszarze-zabudowanym-z-wyjatkiem-odcinka-drogi-na-ktorym-zostal-on-zmieniony-lub-odwolany-innym-znakiem","Film do pytania 9377: Czy znak zakazu umieszczony pod znakiem obszar zabudowany oznacza, że zakaz obowiązuje n...","Czy znak zakazu umieszczony pod znakiem obszar zabudowany oznacza, że zakaz obowiązuje na całym obszarze zabudowanym z wyjątkiem odcinka drogi, na którym został on zmieniony lub odwołany innym znakiem?","Materiał wideo do pytania 9377 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy znak zakazu umieszczony pod znakiem obszar zabudowany oznacza, że zakaz obowiązuje na całym obszarze zabudowanym z wyją...","ocena, czy znak zakazu umieszczony pod znakiem obszar zabudowany oznacza, że zakaz obowiązuje na całym obszarze zabudowanym z wyją","https://prawkonaraz.pl/storage-bulk/media/questions/b/9377/image/poster.57f828a97e30.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9377/video/full.ddc776c7eeaa.mp4","8","2026-04-09T02:23:14+02:00","Droga poza zwartą zabudową z pionowym znakiem przy poboczu pokazuje początek obszaru o szczególnej organizacji ruchu. Kadr skupia uwagę na zestawie znaków oraz dalszym przebiegu jezdni.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9379","B","https://prawkonaraz.pl/pytanie/9379/czy-widoczny-w-przedstawionej-sytuacji-zakaz-zatrzymywania-dotyczy-takze-chodnika","Film do pytania 9379: Czy widoczny w przedstawionej sytuacji zakaz zatrzymywania dotyczy także chodnika?","Czy widoczny w przedstawionej sytuacji zakaz zatrzymywania dotyczy także chodnika?","Wideo powiązane z pytaniem 9379 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy widoczny w przedstawionej sytuacji zakaz zatrzymywania dotyczy także chodnika.","ocena, czy widoczny w przedstawionej sytuacji zakaz zatrzymywania dotyczy także chodnika","https://prawkonaraz.pl/storage-bulk/media/questions/b/9379/image/poster.6499e1cd28ba.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9379/video/full.f5ce870fd142.mp4","9","2026-04-09T02:23:14+02:00","Zielone ogrodzenie, chodnik i znak zakazu przy prawej stronie osiedlowej ulicy pokazują miejsce potencjalnego postoju. Ujęcie akcentuje znak, krawędź jezdni i układ przestrzeni pieszej.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9382","B","https://prawkonaraz.pl/pytanie/9382/kierujesz-pojazdem-jadac-w-obszarze-zabudowanym-czy-widoczny-znak-zakazu-dotyczy-samochodow-osobowych","Film do pytania 9382: Kierujesz pojazdem jadąc w obszarze zabudowanym. Czy widoczny znak zakazu dotyczy samoch...","Kierujesz pojazdem jadąc w obszarze zabudowanym. Czy widoczny znak zakazu dotyczy samochodów osobowych?","Wideo powiązane z pytaniem 9382 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: kierujesz pojazdem jadąc w obszarze zabudowanym. Czy widoczny znak zakazu dotyczy samochodów osobowych.","kierujesz pojazdem jadąc w obszarze zabudowanym. Czy widoczny znak zakazu dotyczy samochodów osobowych","https://prawkonaraz.pl/storage-bulk/media/questions/b/9382/image/poster.b848c6c247d0.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9382/video/full.175cf0a8ce83.mp4","9","2026-04-09T02:23:14+02:00","Wlot ronda z wyspą, znakami zakazu i słupkami prowadzącymi pokazuje organizację ruchu na skrzyżowaniu. Materiał pomaga odczytać tablice oraz relację jezdni z ruchem pojazdów osobowych.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9383","B","https://prawkonaraz.pl/pytanie/9383/kierujesz-pojazdem-jadac-w-obszarze-zabudowanym-czy-widoczny-znak-zakazu-dotyczy-motocykli","Film do pytania 9383: Kierujesz pojazdem jadąc w obszarze zabudowanym. Czy widoczny znak zakazu dotyczy motocy...","Kierujesz pojazdem jadąc w obszarze zabudowanym. Czy widoczny znak zakazu dotyczy motocykli?","Materiał wideo do pytania 9383 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: kierujesz pojazdem jadąc w obszarze zabudowanym. Czy widoczny znak zakazu dotyczy motocykli.","kierujesz pojazdem jadąc w obszarze zabudowanym. Czy widoczny znak zakazu dotyczy motocykli","https://prawkonaraz.pl/storage-bulk/media/questions/b/9383/image/poster.b848c6c247d0.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9383/video/full.175cf0a8ce83.mp4","9","2026-04-09T02:23:14+02:00","Ten sam wlot ronda z oznakowaniem i pasami prowadzącymi pokazuje ograniczenia dla określonych pojazdów. Kadr skupia uwagę na symbolach znaków, wyspie oraz kierunku dalszego przejazdu.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
